subject_hash,condition,y,kappa,kappa_null_mean,p_value,reject_at_0p05
6affdae3b3c1aa6a,Negative,0,0.208042160173751,0.16131173976776583,0.21575684863027395,False
6affdae3b3c1aa6a,Neutral,1,0.4864538465743282,0.16032378760042093,0.0003999200159968006,True
6affdae3b3c1aa6a,Pleasant,2,0.1034065895844975,0.16152279349413073,0.8120375924815036,False
0f8ef3377b30fc47,Negative,0,0.15774599055430852,0.16203431298364915,0.46590681863627276,False
0f8ef3377b30fc47,Neutral,1,0.1306286085860201,0.16090225037644382,0.634873025394921,False
0f8ef3377b30fc47,Pleasant,2,0.13592945471464235,0.16042594139089728,0.5940811837632474,False
65a699905c026193,Negative,0,0.32426118119396613,0.16175758833265047,0.02439512097580484,True
65a699905c026193,Neutral,1,0.19754545961354522,0.16045353585030872,0.2439512097580484,False
65a699905c026193,Pleasant,2,0.40835389054565463,0.16186966810852085,0.001799640071985603,True
2747b7c718564ba5,Negative,0,0.4749604030633118,0.1609064480014563,0.0005998800239952009,True
2747b7c718564ba5,Neutral,1,0.3892085115155929,0.16001328422371275,0.006998600279944011,True
2747b7c718564ba5,Pleasant,2,0.17350983286128355,0.1583302721603662,0.3489302139572086,False
6566230e3a3ce377,Negative,0,0.1949035708230724,0.16118074066426294,0.2531493701259748,False
6566230e3a3ce377,Neutral,1,0.1501303996970167,0.15835674629977098,0.46550689862027594,False
6566230e3a3ce377,Pleasant,2,0.14313578870010701,0.16245848833574966,0.5596880623875224,False
38d66d9692ac5900,Negative,0,0.40997590539046946,0.16169215238403536,0.001999600079984003,True
38d66d9692ac5900,Neutral,1,0.2508234614223666,0.16443924723844439,0.08738252349530094,False
38d66d9692ac5900,Pleasant,2,0.2863653340801458,0.15813317527209067,0.0591881623675265,False
d2f483672c0239f6,Negative,0,0.2175123418622975,0.16502530080061878,0.17116576684663068,False
d2f483672c0239f6,Neutral,1,0.2562658468944042,0.16617781932621928,0.04899020195960808,True
d2f483672c0239f6,Pleasant,2,0.16418959967047161,0.16401153688378972,0.44211157768446313,False
5d389f5e2e34c6b0,Negative,0,0.22875600010156596,0.16489273497293522,0.1297740451909618,False
5d389f5e2e34c6b0,Neutral,1,0.3955910052068798,0.16433275333802758,0.0013997200559888023,True
5d389f5e2e34c6b0,Pleasant,2,0.20297415911118263,0.1603224053283916,0.22875424915016995,False
13671077b66a2987,Negative,0,0.1253492148937733,0.16048801916492644,0.6662667466506699,False
13671077b66a2987,Neutral,1,0.45690816853284827,0.15627641226685013,0.0007998400319936012,True
13671077b66a2987,Pleasant,2,0.307308825841156,0.16285848197099242,0.028594281143771244,True
d6a4031733610bb0,Negative,0,0.19846458829601576,0.1602337296050217,0.2385522895420916,False
d6a4031733610bb0,Neutral,1,0.09967898847838634,0.16396777153674744,0.8734253149370126,False
d6a4031733610bb0,Pleasant,2,0.24383855359543333,0.16355957794575074,0.09898020395920816,False
8d27ba37c5d81010,Negative,0,0.1703832074212204,0.15994834678725442,0.369126174765047,False
8d27ba37c5d81010,Neutral,1,0.1725914430846421,0.16498640694869127,0.4065186962607478,False
8d27ba37c5d81010,Pleasant,2,0.22919517590629937,0.1611913183620535,0.14817036592681462,False
dbae772db29058a8,Negative,0,0.5814017595258952,0.15589273985740118,0.0001999600079984003,True
dbae772db29058a8,Neutral,1,0.35888529769671684,0.15893561252005983,0.015796840631873626,True
dbae772db29058a8,Pleasant,2,0.09210692545516629,0.16076556892297603,0.875624875024995,False
2c7d5490e6050836,Negative,0,0.1973975207218138,0.15710785855241796,0.24675064987002598,False
2c7d5490e6050836,Neutral,1,0.1445036055830399,0.16353745270245845,0.5590881823635273,False
2c7d5490e6050836,Pleasant,2,0.4639569535848282,0.1560648817874244,0.0021995600879824036,True
d4ee9f58e5860574,Negative,0,0.24924977978512305,0.1599989421538288,0.10077984403119376,False
d4ee9f58e5860574,Neutral,1,0.09815055853404826,0.15605062204553852,0.7782443511297741,False
d4ee9f58e5860574,Pleasant,2,0.4593267188839511,0.1584510954690596,0.0005998800239952009,True
5ec1a0c99d428601,Negative,0,0.3219026740803279,0.16193739498367132,0.019396120775844832,True
5ec1a0c99d428601,Neutral,1,0.20231074214389577,0.16229394581963594,0.23235352929414116,False
5ec1a0c99d428601,Pleasant,2,0.2058618876749081,0.1623538402468691,0.21515696860627875,False
be47addbcb8f6056,Negative,0,0.3013572198554277,0.15841415907908768,0.04279144171165767,True
be47addbcb8f6056,Neutral,1,0.35739355804269135,0.15932884290705943,0.014797040591881624,True
be47addbcb8f6056,Pleasant,2,0.1555798581877856,0.1602537353341218,0.4517096580683863,False
1d28c120568c10e1,Negative,0,0.42453640618574323,0.1593636791116175,0.003799240151969606,True
1d28c120568c10e1,Neutral,1,0.21350983358841577,0.16184443021283848,0.19876024795040992,False
1d28c120568c10e1,Pleasant,2,0.5357316148742894,0.1593690284190264,0.0001999600079984003,True
ec2e990b934dde55,Negative,0,0.22411774037579316,0.1580083113584506,0.16476704659068186,False
ec2e990b934dde55,Neutral,1,0.15931354045558074,0.1629607811822982,0.46590681863627276,False
ec2e990b934dde55,Pleasant,2,0.15252356182464707,0.16134578694965027,0.4927014597080584,False
05ada863a4cf9660,Negative,0,0.5442359976886334,0.1553189532015125,0.0001999600079984003,True
05ada863a4cf9660,Neutral,1,0.28974025825835237,0.16238237844429917,0.04579084183163367,True
05ada863a4cf9660,Pleasant,2,0.10826550187411246,0.16353732674438456,0.8074385122975405,False
9ae2bdd7beedc2e7,Negative,0,0.2684231831941123,0.16107187528210107,0.07298540291941612,False
9ae2bdd7beedc2e7,Neutral,1,0.2926275560594647,0.1621626138737702,0.026194761047790442,True
9ae2bdd7beedc2e7,Pleasant,2,0.13225205877083968,0.15944286389272866,0.5984803039392121,False
8e612bd1f5d132a3,Negative,0,0.20152834722642754,0.16422818610953827,0.23895220955808838,False
8e612bd1f5d132a3,Neutral,1,0.2764609577490571,0.1646868134250355,0.047390521895620874,True
8e612bd1f5d132a3,Pleasant,2,0.2680960080704823,0.16382140504491058,0.046790641871625675,True
043066daf2109523,Negative,0,0.2407664595434642,0.16029998319631567,0.1255748850229954,False
043066daf2109523,Neutral,1,0.17540836084885425,0.1619513355670433,0.3739252149570086,False
043066daf2109523,Pleasant,2,0.40242066107020535,0.15868139836822304,0.00599880023995201,True
620c9c332101a5ba,Negative,0,0.11388024878112632,0.16116896066129194,0.7546490701859628,False
620c9c332101a5ba,Neutral,1,0.37496011478210206,0.16304925774603476,0.006998600279944011,True
620c9c332101a5ba,Pleasant,2,0.37264126705048034,0.16050494178222738,0.009598080383923215,True
1d0ebea552eb43d0,Negative,0,0.24843275787064706,0.1637350267969202,0.08838232353529295,False
1d0ebea552eb43d0,Neutral,1,0.2599251256792864,0.16196907743717678,0.07438512297540492,False
1d0ebea552eb43d0,Pleasant,2,0.2591381598228123,0.16360741291678468,0.07698460307938412,False
210e3b160c355818,Negative,0,0.07906561303424385,0.15660954979681063,0.8812237552489502,False
210e3b160c355818,Neutral,1,0.19147694488006234,0.15865244449343902,0.2735452909418116,False
210e3b160c355818,Pleasant,2,0.13448090119676454,0.1613689506444849,0.6034793041391722,False
0fecf9247f3ddc84,Negative,0,0.19126964345808,0.16044249352880863,0.27434513097380525,False
0fecf9247f3ddc84,Neutral,1,0.33921980948393804,0.16594034311422898,0.002599480103979204,True
0fecf9247f3ddc84,Pleasant,2,0.3454954745245576,0.16273999126260383,0.01279744051189762,True
7ed8f0f3b707956d,Negative,0,0.4208142620558049,0.15915510259367488,0.0015996800639872025,True
7ed8f0f3b707956d,Neutral,1,0.1786627193505779,0.1624820989316494,0.34653069386122776,False
7ed8f0f3b707956d,Pleasant,2,0.3383180835957732,0.16293180479626432,0.01219756048790242,True
ff2ccb6ba423d356,Negative,0,0.07416022070829924,0.15708944473382447,0.9168166366726654,False
ff2ccb6ba423d356,Neutral,1,0.15170317427859864,0.15981303471636726,0.46230753849230155,False
ff2ccb6ba423d356,Pleasant,2,0.13642497331233094,0.15972840891013512,0.5584883023395321,False
a512db2741cd2069,Negative,0,0.17991250925157565,0.16351240463098374,0.34293141371725655,False
a512db2741cd2069,Neutral,1,0.1882417340096975,0.16488737906482098,0.3037392521495701,False
a512db2741cd2069,Pleasant,2,0.22867072966651208,0.1586155206944834,0.15356928614277143,False
bb668ca955632160,Negative,0,0.22908398330132576,0.1630839446333542,0.13017396520695862,False
bb668ca955632160,Neutral,1,0.1541064504867749,0.15781283018691294,0.4465106978604279,False
bb668ca955632160,Pleasant,2,0.19882271733758436,0.1590809311976978,0.2429514097180564,False
79d6eaa2676189eb,Negative,0,0.2586696838408769,0.16574220888186722,0.0683863227354529,False
79d6eaa2676189eb,Neutral,1,0.21164362324042388,0.16442278512995434,0.17616476704659068,False
79d6eaa2676189eb,Pleasant,2,0.21047148104718252,0.1649785737658214,0.19876024795040992,False
3d3286f7cd19074f,Negative,0,0.48303960262441586,0.15966907140093528,0.0005998800239952009,True
3d3286f7cd19074f,Neutral,1,0.15721836043998302,0.16122552787614014,0.45770845830833834,False
3d3286f7cd19074f,Pleasant,2,0.08954038309891127,0.15897642190667957,0.8600279944011198,False
3f9807cb9ae9fb6c,Negative,0,0.2967212256416237,0.16089094864359832,0.04879024195160968,True
3f9807cb9ae9fb6c,Neutral,1,0.14997402514238048,0.1610541177063725,0.49870025994801037,False
3f9807cb9ae9fb6c,Pleasant,2,0.2726426910246949,0.1642761181867347,0.05038992201559688,False
bc52dd634277c4a3,Negative,0,0.26409950990559855,0.1637293274473684,0.06718656268746251,False
bc52dd634277c4a3,Neutral,1,0.16690802001189248,0.16374176005961186,0.42711457708458306,False
bc52dd634277c4a3,Pleasant,2,0.15570987317910145,0.158761310575935,0.4427114577084583,False
73d3f1ba062585bc,Negative,0,0.06369820489329626,0.16271503937866347,0.9778044391121775,False
73d3f1ba062585bc,Neutral,1,0.19849708359577561,0.16001602737077497,0.23235352929414116,False
73d3f1ba062585bc,Pleasant,2,0.1812134602815025,0.1635071221675776,0.3369326134773045,False
80c3cd40fa35f908,Negative,0,0.15120077706347612,0.15965888895317773,0.47130573885222954,False
80c3cd40fa35f908,Neutral,1,0.17006520283941345,0.16051874165086538,0.3667266546690662,False
80c3cd40fa35f908,Pleasant,2,0.2823632107410594,0.16399229219712597,0.04399120175964807,True
f57e5cb1f4532c00,Negative,0,0.24798389178661528,0.15854797231036533,0.11477704459108179,False
f57e5cb1f4532c00,Neutral,1,0.1904284444431573,0.15926031876947563,0.28314337132573486,False
f57e5cb1f4532c00,Pleasant,2,0.1449266118795723,0.16238413432165694,0.5496900619876025,False
284de502c9847342,Negative,0,0.29233208074179257,0.16089989943546643,0.04279144171165767,True
284de502c9847342,Neutral,1,0.48458212755505475,0.16414551389525026,0.0001999600079984003,True
284de502c9847342,Pleasant,2,0.2753941384028763,0.16087364333899665,0.07198560287942411,False
68519a9eca55c68c,Negative,0,0.2090794988946033,0.16592640991391724,0.20695860827834434,False
68519a9eca55c68c,Neutral,1,0.23243013930614406,0.16483539134416625,0.10597880423915217,False
68519a9eca55c68c,Pleasant,2,0.21814906771244072,0.16440462605532738,0.16456708658268346,False
4a8596a7790b5ca9,Negative,0,0.16146890948202486,0.1592224247607023,0.41571685662867425,False
4a8596a7790b5ca9,Neutral,1,0.2131384870623284,0.16262132426217885,0.1873625274945011,False
4a8596a7790b5ca9,Pleasant,2,0.1973967097923241,0.1593810969596585,0.2481503699260148,False
41e521adf8ae7a0f,Negative,0,0.06012187709680164,0.15734926168388932,0.9556088782243551,False
41e521adf8ae7a0f,Neutral,1,0.15491957925224434,0.1623249033055747,0.4787042591481704,False
41e521adf8ae7a0f,Pleasant,2,0.21794271457162018,0.1649584806189032,0.16716656668666266,False
cba28b89eb859497,Negative,0,0.19116692025774243,0.16594555514269968,0.29114177164567084,False
cba28b89eb859497,Neutral,1,0.18203480868389066,0.1581457391355807,0.30453909218156366,False
cba28b89eb859497,Pleasant,2,0.4556953751376967,0.15829274722884462,0.002999400119976005,True
8cd2510271575d84,Negative,0,0.31227669244797895,0.1657616139136753,0.003799240151969606,True
8cd2510271575d84,Neutral,1,0.2641335260186788,0.1584824602631422,0.09718056388722256,False
8cd2510271575d84,Pleasant,2,0.37373870338819876,0.15865882980879234,0.005598880223955209,True
3068430da9e4b7a6,Negative,0,0.42529584581819785,0.15644307799763127,0.005198960207958408,True
3068430da9e4b7a6,Neutral,1,0.15285558928119208,0.1607653146321054,0.47890421915616876,False
3068430da9e4b7a6,Pleasant,2,0.15992006877269346,0.16362649783354535,0.47110577884423116,False
b8aed072d29403ec,Negative,0,0.34329516671787136,0.16048039595650704,0.019396120775844832,True
b8aed072d29403ec,Neutral,1,0.45406919492615944,0.16271638609756325,0.0001999600079984003,True
b8aed072d29403ec,Pleasant,2,0.2373618417183475,0.1578320979207292,0.13017396520695862,False
52f11620e397f867,Negative,0,0.5252711109167987,0.15761290687926674,0.0003999200159968006,True
52f11620e397f867,Neutral,1,0.24165199890782146,0.16170697848505064,0.12077584483103379,False
52f11620e397f867,Pleasant,2,0.1489851539900381,0.15845129671229394,0.47690461907618475,False
2811745d7b8d8874,Negative,0,0.2680005326798679,0.15954780177065456,0.08218356328734253,False
2811745d7b8d8874,Neutral,1,0.20991376231594186,0.1598119621018901,0.20655868826234752,False
2811745d7b8d8874,Pleasant,2,0.4815684425822244,0.15733153313814838,0.0007998400319936012,True
7045d16ae7f043ec,Negative,0,0.2139444544286414,0.16336408700068492,0.1811637672465507,False
7045d16ae7f043ec,Neutral,1,0.15898958802982213,0.16279317114272385,0.45610877824435114,False
7045d16ae7f043ec,Pleasant,2,0.20125200409880875,0.15959630407592484,0.23155368926214756,False
2397346b45823e07,Negative,0,0.4692079655649783,0.15866668897234787,0.0009998000399920016,True
2397346b45823e07,Neutral,1,0.5468949531222888,0.15957409637211714,0.0001999600079984003,True
2397346b45823e07,Pleasant,2,0.5794807668582811,0.15812269155055295,0.0001999600079984003,True
70260742c2952154,Negative,0,0.34390959523907166,0.16031994483038445,0.014797040591881624,True
70260742c2952154,Neutral,1,0.12328194406851573,0.1649671349493496,0.7736452709458108,False
70260742c2952154,Pleasant,2,0.21172378040367995,0.1554835257240627,0.1951609678064387,False
eb3be230bbd2844b,Negative,0,0.3281230911829933,0.15767185975384568,0.03159368126374725,True
eb3be230bbd2844b,Neutral,1,0.3579256915595075,0.15893111827148473,0.010597880423915218,True
eb3be230bbd2844b,Pleasant,2,0.3442683724427045,0.1610602758453998,0.015196960607878424,True
684fe39f03758de6,Negative,0,0.1837765599740095,0.16572339126236005,0.33473305338932213,False
684fe39f03758de6,Neutral,1,0.23908250053941407,0.1615970521763209,0.11177764447110577,False
684fe39f03758de6,Pleasant,2,0.33481424483820776,0.1628974307821858,0.015596880623875225,True
7559ca4a957c8c82,Negative,0,0.11495871829720666,0.16332234340120017,0.7720455908818237,False
7559ca4a957c8c82,Neutral,1,0.19583615509045982,0.16288366743842958,0.2565486902619476,False
7559ca4a957c8c82,Pleasant,2,0.36864811278973286,0.16457517515135497,0.0009998000399920016,True
1dfacb2ea5a03e0a,Negative,0,0.1470245229298105,0.15709376733669989,0.48670265946810637,False
1dfacb2ea5a03e0a,Neutral,1,0.21351508164750369,0.1565607296331519,0.1871625674865027,False
1dfacb2ea5a03e0a,Pleasant,2,0.18704400397877358,0.1589828398136234,0.29934013197360526,False
a4e00d7e6aa82111,Negative,0,0.1458575443215301,0.1616898114385035,0.5312937412517497,False
a4e00d7e6aa82111,Neutral,1,0.2638479021022488,0.1590750627894652,0.07358528294341132,False
a4e00d7e6aa82111,Pleasant,2,0.05317195841449345,0.15926489908264252,0.9798040391921615,False
5a39cadd1b007093,Negative,0,0.46918146803155447,0.15935307787710074,0.0011997600479904018,True
5a39cadd1b007093,Neutral,1,0.20389727538214555,0.16678461601156797,0.23075384923015396,False
5a39cadd1b007093,Pleasant,2,0.19034096638380835,0.16625140184593754,0.30033993201359727,False
27badc983df1780b,Negative,0,0.32608459580358806,0.15898146414537678,0.022795440911817635,True
27badc983df1780b,Neutral,1,0.4281719927943426,0.15573926118250478,0.0023995200959808036,True
27badc983df1780b,Pleasant,2,0.10604682468851763,0.16259415289332987,0.8034393121375725,False
4621c1d55fa4e86c,Negative,0,0.2690645407596972,0.16351862556357816,0.0649870025994801,False
4621c1d55fa4e86c,Neutral,1,0.17956127566096614,0.16306114317586384,0.34453109378124375,False
4621c1d55fa4e86c,Pleasant,2,0.06592194838504718,0.16067999757642815,0.976004799040192,False
fc56dbc6d4652b31,Negative,0,0.23859893887936753,0.1648718340430767,0.09978004399120176,False
fc56dbc6d4652b31,Neutral,1,0.23231030293138902,0.16619587180060255,0.11537692461507698,False
fc56dbc6d4652b31,Pleasant,2,0.2929166992629928,0.1620089688452646,0.036192761447710456,True
f8809aff4d69bece,Negative,0,0.5349386924317006,0.15945408689705431,0.0001999600079984003,True
f8809aff4d69bece,Neutral,1,0.0842338451643205,0.16258174127157263,0.9350129974005199,False
f8809aff4d69bece,Pleasant,2,0.25171326021747525,0.1616032284873578,0.09898020395920816,False
5cf4e26bd3d87da5,Negative,0,0.30689565324636825,0.16601454097456517,0.007198560287942412,True
5cf4e26bd3d87da5,Neutral,1,0.0975260381091632,0.16574744679343648,0.9290141971605679,False
5cf4e26bd3d87da5,Pleasant,2,0.21695968784433584,0.1660403696607818,0.14717056588682265,False
968076be2e38cf89,Negative,0,0.14321847572228094,0.16284794303200248,0.5700859828034394,False
968076be2e38cf89,Neutral,1,0.22476385614496733,0.16273605591900656,0.15316936612677465,False
968076be2e38cf89,Pleasant,2,0.1485520636685133,0.15836753638717707,0.4949010197960408,False
8df66f64b5742439,Negative,0,0.472229644321726,0.15877982889040612,0.0005998800239952009,True
8df66f64b5742439,Neutral,1,0.1725358239572341,0.16401848365222724,0.3853229354129174,False
8df66f64b5742439,Pleasant,2,0.24250328255067927,0.1638783275758299,0.08878224355128975,False
83f814f7a92e365c,Negative,0,0.22096366799799266,0.1577612826885559,0.17636472705458908,False
83f814f7a92e365c,Neutral,1,0.16518657770546474,0.16357886764995513,0.4425114977004599,False
83f814f7a92e365c,Pleasant,2,0.2835582131342858,0.1633366711432653,0.04299140171965607,True
fa2b7af0a811b9ac,Negative,0,0.21654485693993689,0.16151938290281073,0.16516696660667868,False
fa2b7af0a811b9ac,Neutral,1,0.2331874822025642,0.16155227966236171,0.1259748050389922,False
fa2b7af0a811b9ac,Pleasant,2,0.21195381164460464,0.16249015190457908,0.1983603279344131,False
d48ff4b2f68a10fd,Negative,0,0.377631396185521,0.15688232333734453,0.009998000399920015,True
d48ff4b2f68a10fd,Neutral,1,0.20312480067757088,0.16005189680799525,0.22055588882223556,False
d48ff4b2f68a10fd,Pleasant,2,0.39622269604449717,0.1563848529592811,0.006798640271945611,True
802b906a18591ead,Negative,0,0.22942455122798894,0.15945564881317814,0.13897220555888823,False
802b906a18591ead,Neutral,1,0.27661206358944934,0.1578716824339257,0.057388522295540895,False
802b906a18591ead,Pleasant,2,0.332359518848785,0.1622783587254076,0.014797040591881624,True
d86580a57f7bf542,Negative,0,0.2863384780458473,0.16015057215207504,0.04919016196760648,True
d86580a57f7bf542,Neutral,1,0.25458294140717586,0.16061903070227126,0.09378124375124974,False
d86580a57f7bf542,Pleasant,2,0.09684771319289072,0.16234839482571498,0.873625274945011,False
16badfc6202cb3f8,Negative,0,0.2498854971242669,0.15987804790294294,0.10017996400719856,False
16badfc6202cb3f8,Neutral,1,0.30734402753790757,0.16105322372420872,0.03699260147970406,True
16badfc6202cb3f8,Pleasant,2,0.2411807519299039,0.160522085613412,0.12157568486302739,False
314f04b30f62e005,Negative,0,0.1594963474934555,0.16057906945033257,0.44631073785242953,False
314f04b30f62e005,Neutral,1,0.1719592509190623,0.16048163639819996,0.3713257348530294,False
314f04b30f62e005,Pleasant,2,0.32858370566321154,0.15600964851704976,0.028794241151769647,True
9b871512327c09ce,Negative,0,0.23052379929625527,0.16616951997276744,0.1201759648070386,False
9b871512327c09ce,Neutral,1,0.2529012325716877,0.16057941504125842,0.11357728454309138,False
9b871512327c09ce,Pleasant,2,0.5277032961997333,0.15961344732955746,0.0001999600079984003,True
84a5092e4a5b6fe9,Negative,0,0.047866538730751876,0.162147534936941,0.9964007198560288,False
84a5092e4a5b6fe9,Neutral,1,0.15660498874957374,0.15786809194024612,0.4313137372525495,False
84a5092e4a5b6fe9,Pleasant,2,0.25092090071607187,0.16477749631545546,0.07858428314337132,False
0e6523810856a138,Negative,0,0.16202567680212498,0.16281702050737054,0.4397120575884823,False
0e6523810856a138,Neutral,1,0.1100756304615249,0.16276960032165125,0.8070385922815437,False
0e6523810856a138,Pleasant,2,0.2591767130548297,0.16471218098363402,0.07438512297540492,False
8f1f64db81c40ea1,Negative,0,0.49354279039489574,0.16022957414435765,0.0001999600079984003,True
8f1f64db81c40ea1,Neutral,1,0.1570019775126976,0.15906031452914168,0.4419116176764647,False
8f1f64db81c40ea1,Pleasant,2,0.161345312916694,0.15852129528819164,0.41291741651669667,False
dfe62e836a0a6f26,Negative,0,0.4175338615392289,0.1596373407746368,0.0033993201359728054,True
dfe62e836a0a6f26,Neutral,1,0.13341051251344313,0.1628282196393081,0.6624675064987002,False
dfe62e836a0a6f26,Pleasant,2,0.27315567307312993,0.16514761076434575,0.038992201559688064,True
9d693eeee1d1899c,Negative,0,0.14210548682509003,0.16455501212291848,0.6422715456908619,False
9d693eeee1d1899c,Neutral,1,0.15927133408296998,0.16577532029754827,0.5016996600679864,False
9d693eeee1d1899c,Pleasant,2,0.41987068340584377,0.16315044011265842,0.0003999200159968006,True
138d9e809e386a7b,Negative,0,0.17589379306907943,0.16031683174999267,0.3473305338932214,False
138d9e809e386a7b,Neutral,1,0.16972204280971595,0.16071935326344103,0.3773245350929814,False
138d9e809e386a7b,Pleasant,2,0.2751038406068267,0.16391085199160282,0.04799040191961608,True
835d5e8314340ab8,Negative,0,0.4752728519993289,0.1604104908982648,0.0003999200159968006,True
835d5e8314340ab8,Neutral,1,0.3163752974081556,0.16060518191819473,0.02439512097580484,True
835d5e8314340ab8,Pleasant,2,0.333642419633795,0.16195222810163568,0.015196960607878424,True
114bd151f8fb0c58,Negative,0,0.3125139605958121,0.16526666672896345,0.01759648070385923,True
114bd151f8fb0c58,Neutral,1,0.3351411862172915,0.16261474753991992,0.01779644071185763,True
114bd151f8fb0c58,Pleasant,2,0.13981840620627653,0.16432790251699436,0.6440711857628474,False
9a049b03f6fc40bf,Negative,0,0.269468394906976,0.1601791832977261,0.0635872825434913,False
9a049b03f6fc40bf,Neutral,1,0.17776115936248532,0.1631552532988906,0.3499300139972006,False
9a049b03f6fc40bf,Pleasant,2,0.1810278983117692,0.16084531529766208,0.3261347730453909,False
e7866fdc6672f827,Negative,0,0.25131885239764945,0.15987398722117288,0.10257948410317937,False
e7866fdc6672f827,Neutral,1,0.31672015717997687,0.15978144559998364,0.04099180163967207,True
e7866fdc6672f827,Pleasant,2,0.1467963403408138,0.16361558918912797,0.5612877424515097,False
9556b82499cc0aaf,Negative,0,0.13338866310902864,0.16093872854621605,0.6016796640671865,False
9556b82499cc0aaf,Neutral,1,0.23182725955372946,0.16261369168086726,0.13717256548690263,False
9556b82499cc0aaf,Pleasant,2,0.30523680203838727,0.15869081949119473,0.04519096180763847,True
4c970004b0678d43,Negative,0,0.4264720077642257,0.16121277537722675,0.0005998800239952009,True
4c970004b0678d43,Neutral,1,0.33739034478314733,0.16436982809198275,0.010797840431913617,True
4c970004b0678d43,Pleasant,2,0.16929397614723238,0.16495154284115043,0.41611677664467106,False
a30f4ef42176d28f,Negative,0,0.21593818228813466,0.16478723703544967,0.1867626474705059,False
a30f4ef42176d28f,Neutral,1,0.48532405957955294,0.158490253569154,0.0013997200559888023,True
a30f4ef42176d28f,Pleasant,2,0.22764519821061444,0.1600312850573262,0.15876824635072986,False
7c252ab334fb8fd8,Negative,0,0.11153335553784505,0.15894182277446647,0.7242551489702059,False
7c252ab334fb8fd8,Neutral,1,0.1977841911015523,0.16010604656980482,0.2519496100779844,False
7c252ab334fb8fd8,Pleasant,2,0.13082784298545094,0.16166608883440217,0.6476704659068186,False
39bb88f40d3aa2b2,Negative,0,0.15102608008866972,0.16696396397451452,0.5690861827634474,False
39bb88f40d3aa2b2,Neutral,1,0.1853340421751122,0.16665477389330025,0.33313337332533494,False
39bb88f40d3aa2b2,Pleasant,2,0.1473340867460326,0.1637428056062312,0.5860827834433113,False
e888a676e1926d0c,Negative,0,0.28238031207380043,0.16659714559311284,0.03579284143171366,True
e888a676e1926d0c,Neutral,1,0.12430488038307796,0.16251154211523086,0.6982603479304139,False
e888a676e1926d0c,Pleasant,2,0.10625248007214327,0.1634429933906548,0.8352329534093181,False
9e6a72557ada15d0,Negative,0,0.16511319574653888,0.16581527906872917,0.4589082183563287,False
9e6a72557ada15d0,Neutral,1,0.35063291588296663,0.16242988942071235,0.01279744051189762,True
9e6a72557ada15d0,Pleasant,2,0.18239140853846506,0.16668033306648608,0.35532893421315737,False
4be84111a613654b,Negative,0,0.2287527928288524,0.16501194063330407,0.12157568486302739,False
4be84111a613654b,Neutral,1,0.31573343982425733,0.1609099057739433,0.026794641071785644,True
4be84111a613654b,Pleasant,2,0.3860079024270364,0.15836483875874446,0.005598880223955209,True
768b84ef05f655d5,Negative,0,0.148139770259515,0.1620476219790968,0.5278944211157769,False
768b84ef05f655d5,Neutral,1,0.30782431670752886,0.1650007965644583,0.018196360727854428,True
768b84ef05f655d5,Pleasant,2,0.39254709771890034,0.16036988524858556,0.005598880223955209,True
d8d1790737d57ac4,Negative,0,0.342703673289658,0.16105437547393095,0.01839632073585283,True
d8d1790737d57ac4,Neutral,1,0.17276622324443405,0.1651558656929244,0.4055188962207559,False
d8d1790737d57ac4,Pleasant,2,0.3693963322562063,0.1628554983044089,0.002999400119976005,True
3a1dfb05d7257530,Negative,0,0.13741909547558787,0.1662253761467026,0.6878624275144971,False
3a1dfb05d7257530,Neutral,1,0.14572642847395215,0.1611439470267595,0.5312937412517497,False
3a1dfb05d7257530,Pleasant,2,0.3922205293266617,0.16437650395752257,0.0001999600079984003,True
27e1615212f3c6ea,Negative,0,0.5313032138627627,0.1587601631533365,0.0001999600079984003,True
27e1615212f3c6ea,Neutral,1,0.10310590164495594,0.16054140278721674,0.8070385922815437,False
27e1615212f3c6ea,Pleasant,2,0.45094521465911386,0.1595499398893142,0.0011997600479904018,True
e0850a775c17a870,Negative,0,0.10473795644074972,0.1596319663412773,0.7982403519296141,False
e0850a775c17a870,Neutral,1,0.1744901780783354,0.16117623412656526,0.36112777444511096,False
e0850a775c17a870,Pleasant,2,0.10163361708682811,0.16107442230143357,0.830633873225355,False
1e68ed4e3d58a510,Negative,0,0.17667520793563896,0.1631857527456791,0.34853029394121177,False
1e68ed4e3d58a510,Neutral,1,0.4663634909956678,0.16217700577987618,0.0001999600079984003,True
1e68ed4e3d58a510,Pleasant,2,0.21949709036664983,0.16021883890022376,0.16896620675864826,False
00328ce57bbc14b3,Negative,0,0.24922786279727022,0.16253353048072688,0.09598080383923216,False
00328ce57bbc14b3,Neutral,1,0.28657978919293536,0.15762266362002678,0.0615876824635073,False
00328ce57bbc14b3,Pleasant,2,0.14344314327863117,0.1652004995981201,0.6360727854429115,False
af180e4359fc6179,Negative,0,0.16993557365777429,0.16435874482967755,0.4201159768046391,False
af180e4359fc6179,Neutral,1,0.18245031103412968,0.1596682385333649,0.3091381723655269,False
af180e4359fc6179,Pleasant,2,0.19005586698457383,0.1623505023040867,0.2715456908618276,False
09895de0407bcb03,Negative,0,0.11549980713450315,0.16282099775886466,0.7566486702659468,False
09895de0407bcb03,Neutral,1,0.12701799098290423,0.16021549808841687,0.6634673065386922,False
