policy,epsilon,episode,success,steps,final_entropy,brier
efe,0.0,614,1,3,0.3363,0.0221
efe,0.0,615,0,15,0.0,2.0
efe,0.0,616,1,4,0.4858,0.0639
efe,0.0,617,1,1,0.4191,0.0429
efe,0.0,618,1,1,0.0432,0.0001
efe,0.0,619,0,15,0.0001,2.0
efe,0.0,620,1,10,0.3636,0.028
efe,0.0,621,1,1,0.0463,0.0001
efe,0.0,622,1,1,0.3809,0.0174
efe,0.0,623,1,1,0.1303,0.0011
efe,0.0,624,1,5,0.4963,0.0764
efe,0.0,625,1,8,0.007,0.0
efe,0.0,626,0,15,0.0,2.0
efe,0.0,627,0,15,0.688,1.5214
efe,0.0,628,1,4,0.0069,0.0
efe,0.0,629,1,4,0.0065,0.0
efe,0.0,630,1,3,0.2552,0.0099
efe,0.0,631,1,13,0.1473,0.0023
efe,0.0,632,1,6,0.4538,0.0569
efe,0.0,633,1,2,0.176,0.0034
efe,0.0,634,1,2,0.1737,0.0029
efe,0.0,635,0,15,0.1269,1.9458
efe,0.0,636,1,2,0.0975,0.0008
efe,0.0,637,1,1,0.2706,0.0079
efe,0.0,638,1,3,0.0425,0.0001
efe,0.0,639,1,1,0.0742,0.0004
efe,0.0,640,1,8,0.44,0.0304
efe,0.0,641,1,1,0.1372,0.0013
efe,0.0,642,1,8,0.4974,0.0783
efe,0.0,643,1,1,0.1231,0.0013
efe,0.0,644,1,4,0.3073,0.015
efe,0.0,645,1,10,0.1399,0.002
efe,0.0,646,1,2,0.3755,0.0209
efe,0.0,647,1,8,0.0717,0.0004
efe,0.0,648,1,8,0.0351,0.0001
efe,0.0,649,1,2,0.1104,0.0011
efe,0.0,650,1,4,0.0133,0.0
efe,0.0,651,1,3,0.0381,0.0001
efe,0.0,652,1,1,0.4191,0.0429
efe,0.0,653,1,1,0.3809,0.0174
efe,0.0,654,1,1,0.5049,0.0774
efe,0.0,655,1,8,0.1237,0.0011
efe,0.0,656,1,3,0.0686,0.0002
efe,0.0,657,1,1,0.1485,0.0022
efe,0.0,658,1,4,0.011,0.0
efe,0.0,659,1,2,0.1044,0.0008
efe,0.0,660,1,1,0.2901,0.0083
efe,0.0,661,0,15,0.1038,1.9149
efe,0.0,662,1,6,0.4372,0.0502
efe,0.0,663,1,3,0.0029,0.0
efe,0.0,664,1,2,0.4913,0.069
efe,0.0,665,1,6,0.2519,0.0067
efe,0.0,666,1,1,0.2968,0.0077
efe,0.0,667,1,3,0.35,0.018
efe,0.0,668,1,2,0.3063,0.0149
efe,0.0,669,1,6,0.015,0.0
efe,0.0,670,1,1,0.203,0.0034
efe,0.0,671,1,11,0.1704,0.0033
efe,0.0,672,1,3,0.376,0.0244
efe,0.0,673,1,1,0.203,0.0034
efe,0.0,674,1,14,0.2295,0.0068
efe,0.0,675,1,1,0.4083,0.0375
efe,0.0,676,1,2,0.4769,0.0645
efe,0.0,677,1,1,0.0639,0.0002
efe,0.0,678,1,2,0.1992,0.003
efe,0.0,679,1,2,0.3907,0.0346
efe,0.0,680,1,3,0.0492,0.0001
efe,0.0,681,1,1,0.053,0.0001
efe,0.0,682,1,1,0.4646,0.037
efe,0.0,683,1,2,0.2455,0.0043
efe,0.0,684,1,2,0.033,0.0
efe,0.0,685,1,1,0.4685,0.0383
efe,0.0,686,1,15,0.2967,0.0089
efe,0.0,687,1,1,0.0535,0.0002
efe,0.0,688,1,2,0.0059,0.0
efe,0.0,689,1,1,0.3209,0.0181
efe,0.0,690,0,15,0.0054,1.9974
efe,0.0,691,1,4,0.1941,0.0044
efe,0.0,692,1,2,0.058,0.0002
efe,0.0,693,1,4,0.2888,0.0081
efe,0.0,694,1,6,0.5252,0.0386
efe,0.0,695,1,1,0.0535,0.0002
efe,0.0,696,0,15,0.0001,2.0
efe,0.0,697,1,1,0.2524,0.0071
efe,0.0,698,1,3,0.3736,0.0267
efe,0.0,699,1,3,0.3115,0.0137
efe,0.0,700,0,15,0.0642,1.9766
efe,0.0,701,1,7,0.1012,0.0008
efe,0.0,702,1,1,0.1536,0.002
efe,0.0,703,1,10,0.3205,0.0192
efe,0.0,704,1,2,0.3853,0.0283
efe,0.0,705,0,15,0.0,2.0
efe,0.0,706,1,2,0.4379,0.0449
efe,0.0,707,1,1,0.4972,0.0377
efe,0.0,708,1,6,0.1464,0.0019
efe,0.0,709,1,1,0.4665,0.0405
efe,0.0,710,1,2,0.1036,0.0006
efe,0.0,711,1,1,0.0317,0.0
efe,0.0,712,1,7,0.3083,0.0171
efe,0.0,713,1,5,0.0679,0.0003
efe,0.0,714,1,2,0.2503,0.006
efe,0.0,715,1,1,0.0122,0.0
efe,0.0,716,1,3,0.007,0.0
efe,0.0,717,1,1,0.4665,0.0405
efe,0.0,718,1,1,0.0317,0.0
efe,0.0,719,0,15,0.5498,1.1586
efe,0.0,720,1,2,0.2998,0.0156
efe,0.0,721,1,2,0.148,0.0016
efe,0.0,722,1,2,0.4414,0.05
efe,0.0,723,1,1,0.0644,0.0002
efe,0.0,724,1,2,0.1018,0.0009
efe,0.0,725,1,1,0.0501,0.0001
efe,0.0,726,0,15,0.0001,2.0
efe,0.0,727,1,4,0.1556,0.0026
efe,0.0,728,0,15,0.6809,1.5215
efe,0.0,729,1,2,0.0536,0.0001
efe,0.0,730,1,2,0.0125,0.0
efe,0.0,731,1,6,0.1389,0.0019
efe,0.0,732,1,3,0.2541,0.0063
efe,0.0,733,0,15,0.0008,1.9997
efe,0.0,734,1,3,0.1888,0.0025
efe,0.0,735,1,1,0.3795,0.0228
efe,0.0,736,0,15,0.0,2.0
efe,0.0,737,1,6,0.4763,0.0671
efe,0.0,738,1,1,0.0621,0.0001
efe,0.0,739,1,1,0.0049,0.0
efe,0.0,740,1,14,0.1166,0.0012
efe,0.0,741,1,1,0.2078,0.0056
efe,0.0,742,1,1,0.2457,0.0062
efe,0.0,743,0,15,0.0,2.0
efe,0.0,744,1,2,0.5595,0.0587
efe,0.0,745,1,3,0.3353,0.0161
efe,0.0,746,1,3,0.0598,0.0002
efe,0.0,747,1,5,0.2189,0.0065
efe,0.0,748,1,1,0.2163,0.0061
efe,0.0,749,0,15,0.0,2.0
efe,0.0,750,1,2,0.1226,0.0014
efe,0.0,751,0,15,0.0,2.0
efe,0.0,752,1,2,0.2098,0.0051
efe,0.0,753,1,3,0.0012,0.0
efe,0.0,754,1,12,0.5,0.0798
efe,0.0,755,0,15,0.0,2.0
efe,0.0,756,0,15,0.0002,2.0
efe,0.0,757,0,15,0.0,2.0
efe,0.0,758,1,1,0.023,0.0
efe,0.0,759,0,15,0.0019,1.9992
efe,0.0,760,1,12,0.2721,0.0114
efe,0.0,761,1,1,0.4012,0.024
efe,0.0,762,1,2,0.0291,0.0
efe,0.0,763,1,1,0.3795,0.0228
efe,0.0,764,1,2,0.2574,0.0054
efe,0.0,765,1,1,0.3795,0.0228
efe,0.0,766,1,3,0.2611,0.0054
efe,0.0,767,0,15,0.0,2.0
efe,0.0,768,0,15,0.1258,1.8917
efe,0.0,769,1,3,0.0509,0.0002
efe,0.0,770,1,1,0.4012,0.024
efe,0.0,771,1,1,0.0501,0.0001
efe,0.0,772,1,1,0.5698,0.044
efe,0.0,773,1,1,0.0644,0.0002
efe,0.0,774,0,15,0.515,1.2458
efe,0.0,775,1,6,0.5075,0.031
efe,0.0,776,1,1,0.023,0.0
efe,0.0,777,1,12,0.1113,0.0011
efe,0.0,778,1,1,0.2457,0.0062
efe,0.0,779,1,1,0.0621,0.0001
efe,0.0,780,1,2,0.1174,0.0008
efe,0.0,781,0,15,0.128,1.8893
efe,0.0,782,0,15,0.0384,1.9747
efe,0.0,783,1,2,0.2132,0.0061
efe,0.0,784,0,15,0.0,2.0
efe,0.0,785,1,4,0.0401,0.0001
efe,0.0,786,1,1,0.52,0.0441
efe,0.0,787,1,8,0.2983,0.0137
efe,0.0,788,0,15,0.0,2.0
efe,0.0,789,1,1,0.1553,0.0022
efe,0.0,790,1,2,0.0102,0.0
efe,0.0,791,1,2,0.147,0.0022
efe,0.0,792,1,1,0.3544,0.0243
efe,0.0,793,1,1,0.1573,0.0014
efe,0.0,794,1,1,0.276,0.0111
efe,0.0,795,1,6,0.2027,0.0033
efe,0.0,796,0,15,0.0012,1.9995
efe,0.0,797,1,7,0.1111,0.0011
efe,0.0,798,1,10,0.0013,0.0
efe,0.0,799,1,3,0.0112,0.0
efe,0.0,800,1,3,0.0645,0.0002
efe,0.0,801,1,14,0.3313,0.0212
efe,0.0,802,1,1,0.1665,0.0018
efe,0.0,803,1,1,0.0009,0.0
efe,0.0,804,1,3,0.3837,0.0324
efe,0.0,805,1,2,0.2304,0.0067
efe,0.0,806,1,1,0.23,0.0049
efe,0.0,807,1,1,0.088,0.0004
efe,0.0,808,1,9,0.2184,0.0065
efe,0.0,809,1,10,0.2091,0.0047
efe,0.0,810,1,4,0.147,0.0023
efe,0.0,811,0,15,0.5929,1.0427
efe,0.0,812,1,1,0.0301,0.0
efe,0.0,813,1,8,0.0038,0.0
efe,0.0,814,1,2,0.147,0.0022
efe,0.0,815,1,10,0.2342,0.0047
efe,0.0,816,1,1,0.3544,0.0243
efe,0.0,817,1,8,0.4676,0.033
efe,0.0,818,0,15,0.0,2.0
efe,0.0,819,1,1,0.5718,0.0696
efe,0.0,820,1,3,0.1706,0.0027
efe,0.0,821,1,1,0.1414,0.0011
efe,0.0,822,1,9,0.0672,0.0003
efe,0.0,823,1,1,0.0026,0.0
efe,0.0,824,1,4,0.2333,0.004
efe,0.0,825,0,15,0.0,2.0
efe,0.0,826,0,15,0.0003,1.9999
efe,0.0,827,1,4,0.3821,0.0138
efe,0.0,828,1,5,0.4674,0.0629
efe,0.0,829,1,12,0.1919,0.0046
efe,0.0,830,1,1,0.276,0.0111
efe,0.0,831,1,1,0.5198,0.0735
efe,0.0,832,1,4,0.053,0.0001
efe,0.0,833,1,2,0.3471,0.021
efe,0.0,834,1,4,0.0989,0.0006
efe,0.0,835,1,2,0.3665,0.0126
efe,0.0,836,1,1,0.1553,0.0022
efe,0.0,837,1,1,0.1573,0.0014
efe,0.0,838,1,1,0.2785,0.0059
efe,0.0,839,1,1,0.5537,0.0549
efe,0.0,840,0,15,0.0195,1.9888
efe,0.0,841,1,2,0.3895,0.0305
efe,0.0,842,1,1,0.3392,0.0177
efe,0.0,843,1,1,0.0492,0.0001
efe,0.0,844,1,3,0.0608,0.0002
efe,0.0,845,1,5,0.3129,0.0081
efe,0.0,846,1,4,0.1259,0.0009
efe,0.0,847,1,2,0.5469,0.0377
efe,0.0,848,1,6,0.1909,0.0045
efe,0.0,849,1,2,0.5219,0.0473
efe,0.0,850,1,1,0.0341,0.0001
efe,0.0,851,1,9,0.0645,0.0003
efe,0.0,852,1,3,0.0078,0.0
efe,0.0,853,1,1,0.1107,0.0006
efe,0.0,854,1,2,0.6093,0.062
efe,0.0,855,1,8,0.4071,0.0399
efe,0.0,856,1,1,0.0496,0.0001
efe,0.0,857,1,7,0.4043,0.039
efe,0.0,858,1,2,0.6093,0.062
efe,0.0,859,1,9,0.0972,0.0007
efe,0.0,860,1,2,0.0002,0.0
efe,0.0,861,1,12,0.3644,0.0278
efe,0.0,862,1,5,0.0801,0.0005
efe,0.0,863,1,3,0.2952,0.015
efe,0.0,864,1,1,0.2157,0.0043
efe,0.0,865,1,3,0.4774,0.0669
efe,0.0,866,1,2,0.0935,0.0006
efe,0.0,867,1,10,0.0614,0.0003
efe,0.0,868,1,3,0.2466,0.009
efe,0.0,869,1,3,0.4043,0.0197
efe,0.0,870,1,2,0.0186,0.0
efe,0.0,871,1,1,0.455,0.0342
efe,0.0,872,1,7,0.3315,0.0131
efe,0.0,873,0,15,0.0,2.0
efe,0.0,874,1,8,0.2153,0.006
efe,0.0,875,1,3,0.2942,0.0142
efe,0.0,876,1,2,0.0495,0.0001
efe,0.0,877,1,3,0.024,0.0
efe,0.0,878,1,1,0.0494,0.0001
efe,0.0,879,1,5,0.113,0.0011
efe,0.0,880,1,2,0.0002,0.0
efe,0.0,881,1,10,0.5219,0.0444
efe,0.0,882,1,12,0.3735,0.0181
efe,0.0,883,0,15,0.0005,1.9999
efe,0.0,884,1,1,0.2572,0.0094
efe,0.0,885,1,1,0.3392,0.0177
efe,0.0,886,1,1,0.3116,0.0147
efe,0.0,887,1,7,0.3643,0.0282
efe,0.0,888,1,1,0.0418,0.0001
efe,0.0,889,1,1,0.0488,0.0001
efe,0.0,890,1,4,0.2159,0.0035
efe,0.0,891,1,1,0.0561,0.0001
efe,0.0,892,1,2,0.2321,0.0048
efe,0.0,893,1,3,0.0018,0.0
efe,0.0,894,1,2,0.1771,0.0036
efe,0.0,895,1,3,0.0788,0.0004
efe,0.0,896,1,6,0.2648,0.0111
efe,0.0,897,1,3,0.5287,0.0403
efe,0.0,898,0,15,0.0824,1.9477
efe,0.0,899,1,2,0.0271,0.0
efe,0.0,900,1,3,0.1338,0.0017
efe,0.0,901,1,3,0.0907,0.0007
efe,0.0,902,1,2,0.0083,0.0
efe,0.0,903,1,5,0.232,0.0065
efe,0.0,904,1,1,0.2055,0.0045
efe,0.0,905,0,15,0.0001,2.0
efe,0.0,906,1,7,0.1109,0.0011
efe,0.0,907,1,2,0.4508,0.0362
efe,0.0,908,0,15,0.8019,0.1366
efe,0.0,909,1,3,0.4955,0.0645
efe,0.0,910,1,1,0.5966,0.0488
efe,0.0,911,0,15,0.0003,1.9999
efe,0.0,912,1,9,0.1616,0.0028
efe,0.0,913,0,15,0.1826,1.8532
efe,0.0,914,1,4,0.0065,0.0
efe,0.0,915,1,1,0.326,0.0124
efe,0.0,916,1,1,0.5966,0.0488
efe,0.0,917,0,15,0.1071,1.9116
efe,0.0,918,1,2,0.3319,0.0202
efe,0.0,919,0,15,0.0,2.0
efe,0.0,920,1,2,0.1085,0.001
efe,0.0,921,1,11,0.0676,0.0003
efe,0.0,922,1,10,0.1201,0.0013
efe,0.0,923,1,5,0.4802,0.0264
efe,0.0,924,0,15,0.0302,1.9905
efe,0.0,925,1,4,0.1474,0.0017
efe,0.0,926,1,2,0.0671,0.0002
efe,0.0,927,1,5,0.4285,0.0197
efe,0.0,928,1,1,0.5235,0.0424
efe,0.0,929,1,1,0.5966,0.0488
efe,0.0,930,1,1,0.1785,0.0021
efe,0.0,931,1,3,0.2354,0.0076
efe,0.0,932,1,1,0.0313,0.0
efe,0.0,933,1,1,0.326,0.0124
efe,0.0,934,1,1,0.1785,0.0021
efe,0.0,935,1,7,0.2369,0.0081
efe,0.0,936,0,15,0.0,2.0
efe,0.0,937,1,2,0.2293,0.0069
efe,0.0,938,0,15,0.0003,1.9999
efe,0.0,939,0,15,0.0016,1.9997
efe,0.0,940,1,5,0.3355,0.0119
efe,0.0,941,1,5,0.4436,0.0467
efe,0.0,942,1,1,0.3736,0.0263
efe,0.0,943,1,1,0.2026,0.0034
efe,0.0,944,1,8,0.3909,0.0351
efe,0.0,945,1,2,0.1535,0.0025
efe,0.0,946,1,4,0.3632,0.0246
efe,0.0,947,1,9,0.0202,0.0
efe,0.0,948,1,1,0.0288,0.0
efe,0.0,949,1,1,0.3493,0.0114
efe,0.0,950,1,3,0.5265,0.067
efe,0.0,951,1,2,0.1053,0.0009
efe,0.0,952,1,1,0.0733,0.0002
efe,0.0,953,1,1,0.3813,0.0219
efe,0.0,954,1,5,0.3236,0.0093
efe,0.0,955,1,5,0.2193,0.0055
efe,0.0,956,1,5,0.1609,0.0015
efe,0.0,957,0,15,0.6356,0.9621
efe,0.0,958,1,1,0.3813,0.0219
efe,0.0,959,1,2,0.0106,0.0
efe,0.0,960,1,4,0.1843,0.0041
efe,0.0,961,1,1,0.2601,0.005
efe,0.0,962,1,1,0.2143,0.003
efe,0.0,963,1,1,0.4633,0.0437
efe,0.0,964,1,1,0.4715,0.0344
efe,0.0,965,1,5,0.011,0.0
efe,0.0,966,1,6,0.0547,0.0002
efe,0.0,967,1,2,0.4697,0.0271
efe,0.0,968,1,4,0.1061,0.0008
efe,0.0,969,1,2,0.4118,0.0352
efe,0.0,970,0,15,0.0007,1.9998
efe,0.0,971,1,1,0.2601,0.005
efe,0.0,972,0,15,0.0012,1.9995
efe,0.0,973,1,3,0.0795,0.0005
efe,0.0,974,1,1,0.1095,0.001
efe,0.0,975,1,3,0.3844,0.0272
efe,0.0,976,1,1,0.2614,0.0064
efe,0.0,977,1,2,0.0564,0.0002
efe,0.0,978,1,1,0.1484,0.0016
efe,0.0,979,0,15,0.878,1.3228
efe,0.0,980,0,15,0.0,2.0
efe,0.0,981,1,1,0.0068,0.0
efe,0.0,982,1,1,0.2159,0.0053
efe,0.0,983,1,5,0.0252,0.0
efe,0.0,984,1,2,0.5384,0.0609
efe,0.0,985,1,1,0.1943,0.0027
efe,0.0,986,1,1,0.0068,0.0
efe,0.0,987,1,11,0.4021,0.0318
efe,0.0,988,1,3,0.4294,0.0219
efe,0.0,989,1,3,0.0357,0.0001
efe,0.0,990,1,6,0.0531,0.0001
efe,0.0,991,1,3,0.002,0.0
efe,0.0,992,0,15,0.0001,2.0
efe,0.0,993,1,2,0.0237,0.0
efe,0.0,994,1,5,0.2864,0.0136
efe,0.0,995,1,2,0.4718,0.0584
efe,0.0,996,1,7,0.3259,0.0201
efe,0.0,997,1,3,0.1232,0.0014
efe,0.0,998,1,1,0.3828,0.0298
efe,0.0,999,1,6,0.0134,0.0
efe,0.0,1000,1,1,0.1095,0.001
efe,0.0,1001,1,1,0.4865,0.0673
efe,0.0,1002,0,15,0.0,2.0
efe,0.0,1003,1,3,0.2063,0.004
efe,0.0,1004,1,5,0.041,0.0001
efe,0.0,1005,1,2,0.0185,0.0
efe,0.0,1006,0,15,0.0,2.0
efe,0.0,1007,1,3,0.2032,0.0053
efe,0.0,1008,1,8,0.0966,0.0008
efe,0.0,1009,1,3,0.0126,0.0
efe,0.0,1010,0,15,0.0,2.0
efe,0.0,1011,0,15,0.0008,1.9997
efe,0.0,1012,1,1,0.1562,0.0026
efe,0.0,1013,1,4,0.1626,0.0017
efe,0.0,1014,1,1,0.4715,0.0344
efe,0.0,1015,1,2,0.066,0.0003
efe,0.0,1016,1,1,0.0158,0.0
efe,0.0,1017,1,2,0.4428,0.0258
efe,0.0,1018,1,4,0.2564,0.0101
efe,0.0,1019,1,6,0.0665,0.0003
efe,0.0,1020,1,7,0.4911,0.0279
efe,0.0,1021,1,1,0.0939,0.0005
efe,0.0,1022,0,15,0.0,2.0
efe,0.0,1023,1,3,0.0718,0.0003
efe,0.0,1024,0,15,0.0001,2.0
efe,0.0,1025,0,15,0.0344,1.9889
efe,0.0,1026,1,6,0.0412,0.0001
efe,0.0,1027,1,1,0.3035,0.0129
efe,0.0,1028,1,2,0.2787,0.0061
efe,0.0,1029,1,4,0.0008,0.0
efe,0.0,1030,1,1,0.0257,0.0
efe,0.0,1031,1,2,0.1356,0.0018
efe,0.0,1032,1,2,0.2968,0.0077
efe,0.0,1033,1,11,0.3003,0.0074
efe,0.0,1034,1,1,0.0517,0.0001
efe,0.0,1035,1,1,0.0701,0.0002
efe,0.0,1036,0,15,0.0167,1.9918
efe,0.0,1037,0,15,0.0001,2.0
efe,0.0,1038,1,12,0.1614,0.0026
efe,0.0,1039,1,1,0.4911,0.0676
efe,0.0,1040,0,15,0.0974,1.9301
efe,0.0,1041,1,14,0.2426,0.0055
efe,0.0,1042,1,3,0.145,0.0021
efe,0.0,1043,0,15,0.4316,1.7378
efe,0.0,1044,1,1,0.3992,0.0197
efe,0.0,1045,0,15,0.0581,1.9584
efe,0.0,1046,1,1,0.3035,0.0129
efe,0.0,1047,1,9,0.0092,0.0
efe,0.0,1048,1,1,0.0159,0.0
efe,0.0,1049,1,1,0.5639,0.064
efe,0.0,1050,0,15,0.6456,1.5468
efe,0.0,1051,0,15,0.0,2.0
efe,0.0,1052,1,1,0.0636,0.0003
efe,0.0,1053,1,2,0.0185,0.0
efe,0.0,1054,1,8,0.3845,0.0313
efe,0.0,1055,1,2,0.1318,0.0014
efe,0.0,1056,1,7,0.4645,0.0616
efe,0.0,1057,1,1,0.0067,0.0
efe,0.0,1058,1,10,0.0347,0.0001
efe,0.0,1059,1,1,0.5334,0.0667
efe,0.0,1060,0,15,0.0002,2.0
efe,0.0,1061,0,15,0.378,1.529
efe,0.0,1062,1,5,0.0033,0.0
efe,0.0,1063,1,1,0.0342,0.0001
efe,0.0,1064,1,4,0.1295,0.0011
efe,0.0,1065,1,1,0.2201,0.0061
efe,0.0,1066,0,15,0.0004,1.9999
efe,0.0,1067,1,4,0.0828,0.0005
efe,0.0,1068,1,3,0.074,0.0003
efe,0.0,1069,1,3,0.3543,0.0249
efe,0.0,1070,1,2,0.0101,0.0
efe,0.0,1071,0,15,0.0007,1.9999
efe,0.0,1072,1,2,0.2984,0.008
efe,0.0,1073,1,1,0.1346,0.0009
efe,0.0,1074,1,11,0.0216,0.0
efe,0.0,1075,1,4,0.3146,0.0152
efe,0.0,1076,1,2,0.5444,0.0393
efe,0.0,1077,1,1,0.0636,0.0003
efe,0.0,1078,1,4,0.3045,0.0092
efe,0.0,1079,0,15,0.1415,1.9384
efe,0.0,1080,1,7,0.3782,0.0316
efe,0.0,1081,1,1,0.0412,0.0001
efe,0.0,1082,1,1,0.1753,0.002
efe,0.0,1083,1,3,0.3273,0.0182
efe,0.0,1084,1,1,0.3483,0.0181
efe,0.0,1085,1,14,0.5004,0.0663
efe,0.0,1086,1,2,0.0171,0.0
efe,0.0,1087,1,2,0.4359,0.0263
efe,0.0,1088,1,4,0.21,0.0058
efe,0.0,1089,1,8,0.321,0.0193
efe,0.0,1090,1,6,0.192,0.0039
efe,0.0,1091,0,15,0.0294,1.9816
efe,0.0,1092,1,5,0.2227,0.0068
efe,0.0,1093,1,3,0.4375,0.05
efe,0.0,1094,1,2,0.0231,0.0
efe,0.0,1095,1,2,0.027,0.0
efe,0.0,1096,1,6,0.4526,0.0552
efe,0.0,1097,1,2,0.0291,0.0
efe,0.0,1098,1,2,0.5951,0.0489
efe,0.0,1099,1,2,0.3923,0.0347
efe,0.0,1100,1,5,0.0189,0.0
efe,0.0,1101,1,1,0.1753,0.002
efe,0.0,1102,1,1,0.2598,0.0093
efe,0.0,1103,1,2,0.0854,0.0004
efe,0.0,1104,1,4,0.2356,0.0043
efe,0.0,1105,1,2,0.0433,0.0001
efe,0.0,1106,1,1,0.0377,0.0001
efe,0.0,1107,1,1,0.0612,0.0002
efe,0.0,1108,1,6,0.4476,0.0543
efe,0.0,1109,1,1,0.4654,0.051
efe,0.0,1110,0,15,0.0003,1.9999
efe,0.0,1111,1,11,0.4677,0.063
efe,0.0,1112,1,3,0.1347,0.0014
efe,0.0,1113,1,3,0.0135,0.0
efe,0.0,1114,1,2,0.4381,0.0389
efe,0.0,1115,1,4,0.3781,0.0158
efe,0.0,1116,1,2,0.0187,0.0
efe,0.0,1117,1,3,0.0088,0.0
efe,0.0,1118,1,1,0.3483,0.0181
efe,0.0,1119,1,3,0.0038,0.0
efe,0.0,1120,1,1,0.3636,0.0277
efe,0.0,1121,1,3,0.214,0.0061
efe,0.0,1122,1,1,0.5736,0.0661
efe,0.0,1123,1,1,0.1775,0.0021
efe,0.0,1124,1,1,0.1785,0.0019
efe,0.0,1125,1,1,0.1068,0.0005
efe,0.0,1126,0,15,0.028,1.9827
efe,0.0,1127,1,5,0.0158,0.0
efe,0.0,1128,1,2,0.5098,0.0326
efe,0.0,1129,0,15,0.0037,1.9983
efe,0.0,1130,1,3,0.2287,0.0054
efe,0.0,1131,1,2,0.2672,0.0111
efe,0.0,1132,1,3,0.0459,0.0001
efe,0.0,1133,1,4,0.0504,0.0001
efe,0.0,1134,1,1,0.1413,0.0015
efe,0.0,1135,1,1,0.4654,0.051
efe,0.0,1136,1,2,0.6024,0.0654
efe,0.0,1137,0,15,0.5726,1.0965
efe,0.0,1138,1,4,0.0024,0.0
efe,0.0,1139,1,1,0.114,0.001
efe,0.0,1140,1,6,0.3181,0.0188
efe,0.0,1141,1,1,0.3244,0.0107
efe,0.0,1142,1,4,0.0825,0.0004
efe,0.0,1143,1,7,0.0381,0.0001
efe,0.0,1144,1,5,0.1678,0.0018
efe,0.0,1145,1,1,0.1009,0.0008
efe,0.0,1146,1,3,0.3477,0.0244
efe,0.0,1147,1,4,0.2836,0.0087
efe,0.0,1148,1,2,0.1029,0.0007
efe,0.0,1149,1,7,0.2349,0.0079
efe,0.0,1150,0,15,0.0299,1.9812
efe,0.0,1151,1,1,0.1228,0.0011
efe,0.0,1152,1,2,0.073,0.0004
efe,0.0,1153,0,15,0.0,2.0
efe,0.0,1154,1,5,0.2343,0.0057
efe,0.0,1155,1,5,0.3452,0.0233
efe,0.0,1156,1,2,0.0216,0.0
efe,0.0,1157,1,2,0.4753,0.0514
efe,0.0,1158,1,1,0.2344,0.0078
efe,0.0,1159,1,4,0.261,0.0104
efe,0.0,1160,1,3,0.1097,0.0008
efe,0.0,1161,1,1,0.0406,0.0001
efe,0.0,1162,1,7,0.2477,0.0092
efe,0.0,1163,1,7,0.0397,0.0001
efe,0.0,1164,1,8,0.1755,0.0036
efe,0.0,1165,1,1,0.0783,0.0004
efe,0.0,1166,1,2,0.3123,0.0169
efe,0.0,1167,1,1,0.2841,0.0078
efe,0.0,1168,1,2,0.419,0.0366
efe,0.0,1169,1,2,0.306,0.0161
efe,0.0,1170,1,4,0.162,0.0029
efe,0.0,1171,1,1,0.1571,0.0016
efe,0.0,1172,1,2,0.0172,0.0
efe,0.0,1173,1,1,0.1987,0.0044
efe,0.0,1174,0,15,0.2365,1.7695
efe,0.0,1175,1,7,0.3027,0.0144
efe,0.0,1176,1,1,0.4847,0.0466
efe,0.0,1177,1,4,0.3392,0.0129
efe,0.0,1178,1,5,0.4499,0.055
efe,0.0,1179,1,9,0.0079,0.0
efe,0.0,1180,1,6,0.3363,0.0113
efe,0.0,1181,1,6,0.0413,0.0001
efe,0.0,1182,1,1,0.4068,0.0193
efe,0.0,1183,1,1,0.3768,0.0268
efe,0.0,1184,1,1,0.0783,0.0004
efe,0.0,1185,1,1,0.236,0.0039
efe,0.0,1186,1,6,0.0361,0.0001
efe,0.0,1187,1,2,0.3628,0.0126
efe,0.0,1188,1,2,0.0311,0.0
efe,0.0,1189,1,1,0.4221,0.0211
efe,0.0,1190,1,1,0.3768,0.0268
efe,0.0,1191,1,3,0.2918,0.0145
efe,0.0,1192,0,15,0.0012,1.9996
efe,0.0,1193,1,1,0.3292,0.0122
efe,0.0,1194,1,1,0.4221,0.0211
efe,0.0,1195,1,3,0.0443,0.0001
efe,0.0,1196,1,1,0.2344,0.0078
efe,0.0,1197,1,3,0.4885,0.049
efe,0.0,1198,1,2,0.2959,0.0081
efe,0.0,1199,1,3,0.0007,0.0
efe,0.0,1200,1,2,0.0251,0.0
efe,0.0,1201,1,2,0.3279,0.0201
efe,0.0,1202,1,6,0.0823,0.0003
efe,0.0,1203,1,1,0.4324,0.048
efe,0.0,1204,1,3,0.1052,0.0009
efe,0.0,1205,1,3,0.0906,0.0006
efe,0.0,1206,1,8,0.3652,0.0284
efe,0.0,1207,1,1,0.4324,0.048
efe,0.0,1208,1,1,0.2249,0.0056
efe,0.0,1209,1,7,0.3482,0.0162
efe,0.0,1210,1,2,0.278,0.0072
efe,0.0,1211,1,2,0.0829,0.0005
efe,0.0,1212,1,6,0.0647,0.0002
efe,0.0,1213,1,3,0.3526,0.0237
efe,0.0,1214,1,3,0.2749,0.0106
efe,0.0,1215,1,2,0.2535,0.0095
efe,0.0,1216,1,2,0.0193,0.0
efe,0.0,1217,1,2,0.4155,0.0202
efe,0.0,1218,1,2,0.1511,0.0024
efe,0.0,1219,1,5,0.3609,0.0246
efe,0.0,1220,1,2,0.0224,0.0
efe,0.0,1221,1,7,0.306,0.0167
